phase,cell,cell_type,model,metric,value,note,n_recordings,n_mice
B,fast_gamma_low_gamma,ratio,random_forest,accuracy,0.36363636363636365,,33,17
B,fast_gamma_low_gamma,ratio,svm_rbf,perm_null_mean_balanced_accuracy,0.39292505459581695,,33,17
B,fast_gamma_low_gamma,ratio,svm_rbf,perm_p_value_balanced_accuracy,0.5870646766169154,,33,17
B,fast_gamma_high_gamma,ratio,svm_rbf,balanced_accuracy,0.4807692307692308,,33,17
B,fast_gamma_high_gamma,ratio,svm_rbf,roc_auc,0.46153846153846156,,33,17
B,fast_gamma_high_gamma,ratio,svm_rbf,accuracy,0.48484848484848486,,33,17
B,fast_gamma_high_gamma,ratio,random_forest,balanced_accuracy,0.40192307692307694,,33,17
B,fast_gamma_high_gamma,ratio,random_forest,roc_auc,0.275,,33,17
B,fast_gamma_high_gamma,ratio,random_forest,accuracy,0.45454545454545453,,33,17
B,fast_gamma_high_gamma,ratio,svm_rbf,perm_null_mean_balanced_accuracy,0.3997462437925329,,33,17
B,fast_gamma_high_gamma,ratio,svm_rbf,perm_p_value_balanced_accuracy,0.208955223880597,,33,17
C,delta,band,svm_rbf,balanced_accuracy,0.4230769230769231,,18,11
C,delta,band,svm_rbf,roc_auc,0.5846153846153846,,18,11
C,delta,band,svm_rbf,accuracy,0.6111111111111112,,18,11
C,delta,band,random_forest,balanced_accuracy,0.4230769230769231,,18,11
C,delta,band,random_forest,roc_auc,0.15384615384615385,,18,11
C,delta,band,random_forest,accuracy,0.6111111111111112,,18,11
C,delta,band,svm_rbf,perm_null_mean_balanced_accuracy,0.41279159035409035,,18,11
C,delta,band,svm_rbf,perm_p_value_balanced_accuracy,0.46766169154228854,,18,11
C,theta,band,svm_rbf,balanced_accuracy,0.5,,18,11
C,theta,band,svm_rbf,roc_auc,0.16923076923076924,,18,11
C,theta,band,svm_rbf,accuracy,0.7222222222222222,,18,11
C,theta,band,random_forest,balanced_accuracy,0.34615384615384615,,18,11
C,theta,band,random_forest,roc_auc,0.23076923076923073,,18,11
C,theta,band,random_forest,accuracy,0.5,,18,11
C,theta,band,svm_rbf,perm_null_mean_balanced_accuracy,0.4145319125319125,,18,11
C,theta,band,svm_rbf,perm_p_value_balanced_accuracy,0.2935323383084577,,18,11
C,beta,band,svm_rbf,balanced_accuracy,0.4230769230769231,,18,11
C,beta,band,svm_rbf,roc_auc,0.4923076923076923,,18,11
C,beta,band,svm_rbf,accuracy,0.6111111111111112,,18,11
C,beta,band,random_forest,balanced_accuracy,0.34615384615384615,,18,11
C,beta,band,random_forest,roc_auc,0.1076923076923077,,18,11
C,beta,band,random_forest,accuracy,0.5,,18,11
C,beta,band,svm_rbf,perm_null_mean_balanced_accuracy,0.41045754939504936,,18,11
C,beta,band,svm_rbf,perm_p_value_balanced_accuracy,0.4626865671641791,,18,11
C,low_gamma,band,svm_rbf,balanced_accuracy,0.4230769230769231,,18,11
C,low_gamma,band,svm_rbf,roc_auc,0.3384615384615385,,18,11
C,low_gamma,band,svm_rbf,accuracy,0.6111111111111112,,18,11
C,low_gamma,band,random_forest,balanced_accuracy,0.48461538461538467,,18,11
C,low_gamma,band,random_forest,roc_auc,0.5538461538461539,,18,11
C,low_gamma,band,random_forest,accuracy,0.6111111111111112,,18,11
C,low_gamma,band,svm_rbf,perm_null_mean_balanced_accuracy,0.3958828532578532,,18,11
C,low_gamma,band,svm_rbf,perm_p_value_balanced_accuracy,0.47761194029850745,,18,11
C,high_gamma,band,svm_rbf,balanced_accuracy,0.46153846153846156,,18,11
C,high_gamma,band,svm_rbf,roc_auc,0.18461538461538463,,18,11
C,high_gamma,band,svm_rbf,accuracy,0.6666666666666666,,18,11
C,high_gamma,band,random_forest,balanced_accuracy,0.19230769230769232,,18,11
C,high_gamma,band,random_forest,roc_auc,0.0,,18,11
C,high_gamma,band,random_forest,accuracy,0.2777777777777778,,18,11
C,high_gamma,band,svm_rbf,perm_null_mean_balanced_accuracy,0.416975468975469,,18,11
C,high_gamma,band,svm_rbf,perm_p_value_balanced_accuracy,0.36318407960199006,,18,11
C,fast_gamma,band,svm_rbf,balanced_accuracy,0.5,,18,11
C,fast_gamma,band,svm_rbf,roc_auc,0.26153846153846155,,18,11
C,fast_gamma,band,svm_rbf,accuracy,0.7222222222222222,,18,11
C,fast_gamma,band,random_forest,balanced_accuracy,0.2692307692307692,,18,11
C,fast_gamma,band,random_forest,roc_auc,0.0,,18,11
C,fast_gamma,band,random_forest,accuracy,0.3888888888888889,,18,11
C,fast_gamma,band,svm_rbf,perm_null_mean_balanced_accuracy,0.4375923243423243,,18,11
C,fast_gamma,band,svm_rbf,perm_p_value_balanced_accuracy,0.3582089552238806,,18,11
C,theta_delta,ratio,svm_rbf,balanced_accuracy,0.6,,18,11
C,theta_delta,ratio,svm_rbf,roc_auc,0.9384615384615385,,18,11
C,theta_delta,ratio,svm_rbf,accuracy,0.7777777777777778,,18,11
C,theta_delta,ratio,random_forest,balanced_accuracy,0.3076923076923077,,18,11
C,theta_delta,ratio,random_forest,roc_auc,0.04615384615384615,,18,11
C,theta_delta,ratio,random_forest,accuracy,0.4444444444444444,,18,11
C,theta_delta,ratio,svm_rbf,perm_null_mean_balanced_accuracy,0.40833451964701967,,18,11
C,theta_delta,ratio,svm_rbf,perm_p_value_balanced_accuracy,0.04975124378109453,,18,11
C,beta_delta,ratio,svm_rbf,balanced_accuracy,0.3076923076923077,,18,11
C,beta_delta,ratio,svm_rbf,roc_auc,0.26153846153846155,,18,11
C,beta_delta,ratio,svm_rbf,accuracy,0.4444444444444444,,18,11
C,beta_delta,ratio,random_forest,balanced_accuracy,0.34615384615384615,,18,11
C,beta_delta,ratio,random_forest,roc_auc,0.16923076923076924,,18,11
C,beta_delta,ratio,random_forest,accuracy,0.5,,18,11
C,beta_delta,ratio,svm_rbf,perm_null_mean_balanced_accuracy,0.4053407148407149,,18,11
C,beta_delta,ratio,svm_rbf,perm_p_value_balanced_accuracy,0.7611940298507462,,18,11
C,low_gamma_delta,ratio,svm_rbf,balanced_accuracy,0.5,,18,11
C,low_gamma_delta,ratio,svm_rbf,roc_auc,0.0,,18,11
C,low_gamma_delta,ratio,svm_rbf,accuracy,0.7222222222222222,,18,11
C,low_gamma_delta,ratio,random_forest,balanced_accuracy,0.6846153846153846,,18,11
C,low_gamma_delta,ratio,random_forest,roc_auc,0.5538461538461539,,18,11
C,low_gamma_delta,ratio,random_forest,accuracy,0.7222222222222222,,18,11
C,low_gamma_delta,ratio,svm_rbf,perm_null_mean_balanced_accuracy,0.4022195027195027,,18,11
C,low_gamma_delta,ratio,svm_rbf,perm_p_value_balanced_accuracy,0.22885572139303484,,18,11
C,high_gamma_delta,ratio,svm_rbf,balanced_accuracy,0.46153846153846156,,18,11
C,high_gamma_delta,ratio,svm_rbf,roc_auc,0.0,,18,11
C,high_gamma_delta,ratio,svm_rbf,accuracy,0.6666666666666666,,18,11
C,high_gamma_delta,ratio,random_forest,balanced_accuracy,0.4230769230769231,,18,11
C,high_gamma_delta,ratio,random_forest,roc_auc,0.3384615384615384,,18,11
C,high_gamma_delta,ratio,random_forest,accuracy,0.6111111111111112,,18,11
C,high_gamma_delta,ratio,svm_rbf,perm_null_mean_balanced_accuracy,0.4089198093573094,,18,11
C,high_gamma_delta,ratio,svm_rbf,perm_p_value_balanced_accuracy,0.3582089552238806,,18,11
C,fast_gamma_delta,ratio,svm_rbf,balanced_accuracy,0.38461538461538464,,18,11
C,fast_gamma_delta,ratio,svm_rbf,roc_auc,0.0,,18,11
C,fast_gamma_delta,ratio,svm_rbf,accuracy,0.5555555555555556,,18,11
C,fast_gamma_delta,ratio,random_forest,balanced_accuracy,0.38461538461538464,,18,11
C,fast_gamma_delta,ratio,random_forest,roc_auc,0.23076923076923073,,18,11
C,fast_gamma_delta,ratio,random_forest,accuracy,0.5555555555555556,,18,11
C,fast_gamma_delta,ratio,svm_rbf,perm_null_mean_balanced_accuracy,0.41177819402819404,,18,11
C,fast_gamma_delta,ratio,svm_rbf,perm_p_value_balanced_accuracy,0.572139303482587,,18,11
C,beta_theta,ratio,svm_rbf,balanced_accuracy,0.46153846153846156,,18,11
C,beta_theta,ratio,svm_rbf,roc_auc,0.846153846153846,,18,11
C,beta_theta,ratio,svm_rbf,accuracy,0.6666666666666666,,18,11
C,beta_theta,ratio,random_forest,balanced_accuracy,0.4076923076923077,,18,11
C,beta_theta,ratio,random_forest,roc_auc,0.18461538461538463,,18,11
C,beta_theta,ratio,random_forest,accuracy,0.5,,18,11
C,beta_theta,ratio,svm_rbf,perm_null_mean_balanced_accuracy,0.4149974747474747,,18,11
C,beta_theta,ratio,svm_rbf,perm_p_value_balanced_accuracy,0.3482587064676617,,18,11
C,low_gamma_theta,ratio,svm_rbf,balanced_accuracy,0.4230769230769231,,18,11
C,low_gamma_theta,ratio,svm_rbf,roc_auc,0.15384615384615385,,18,11
C,low_gamma_theta,ratio,svm_rbf,accuracy,0.6111111111111112,,18,11
C,low_gamma_theta,ratio,random_forest,balanced_accuracy,0.34615384615384615,,18,11
C,low_gamma_theta,ratio,random_forest,roc_auc,0.3769230769230769,,18,11
C,low_gamma_theta,ratio,random_forest,accuracy,0.5,,18,11
C,low_gamma_theta,ratio,svm_rbf,perm_null_mean_balanced_accuracy,0.40653578366078363,,18,11
C,low_gamma_theta,ratio,svm_rbf,perm_p_value_balanced_accuracy,0.43781094527363185,,18,11
C,high_gamma_theta,ratio,svm_rbf,balanced_accuracy,0.5,,18,11
C,high_gamma_theta,ratio,svm_rbf,roc_auc,0.04615384615384615,,18,11
C,high_gamma_theta,ratio,svm_rbf,accuracy,0.7222222222222222,,18,11
C,high_gamma_theta,ratio,random_forest,balanced_accuracy,0.2692307692307692,,18,11
C,high_gamma_theta,ratio,random_forest,roc_auc,0.16923076923076924,,18,11
C,high_gamma_theta,ratio,random_forest,accuracy,0.3888888888888889,,18,11
C,high_gamma_theta,ratio,svm_rbf,perm_null_mean_balanced_accuracy,0.40161806249306253,,18,11
C,high_gamma_theta,ratio,svm_rbf,perm_p_value_balanced_accuracy,0.2885572139303483,,18,11
C,fast_gamma_theta,ratio,svm_rbf,balanced_accuracy,0.5,,18,11
C,fast_gamma_theta,ratio,svm_rbf,roc_auc,0.0,,18,11
C,fast_gamma_theta,ratio,svm_rbf,accuracy,0.7222222222222222,,18,11
C,fast_gamma_theta,ratio,random_forest,balanced_accuracy,0.3076923076923077,,18,11
C,fast_gamma_theta,ratio,random_forest,roc_auc,0.18461538461538463,,18,11
C,fast_gamma_theta,ratio,random_forest,accuracy,0.4444444444444444,,18,11
C,fast_gamma_theta,ratio,svm_rbf,perm_null_mean_balanced_accuracy,0.41606160506160506,,18,11
C,fast_gamma_theta,ratio,svm_rbf,perm_p_value_balanced_accuracy,0.24378109452736318,,18,11
C,low_gamma_beta,ratio,svm_rbf,balanced_accuracy,0.5,,18,11
C,low_gamma_beta,ratio,svm_rbf,roc_auc,0.09230769230769229,,18,11
C,low_gamma_beta,ratio,svm_rbf,accuracy,0.7222222222222222,,18,11
C,low_gamma_beta,ratio,random_forest,balanced_accuracy,0.5076923076923077,,18,11
C,low_gamma_beta,ratio,random_forest,roc_auc,0.5153846153846153,,18,11
C,low_gamma_beta,ratio,random_forest,accuracy,0.5555555555555556,,18,11
C,low_gamma_beta,ratio,svm_rbf,perm_null_mean_balanced_accuracy,0.40798420329670326,,18,11
C,low_gamma_beta,ratio,svm_rbf,perm_p_value_balanced_accuracy,0.2537313432835821,,18,11
C,high_gamma_beta,ratio,svm_rbf,balanced_accuracy,0.2692307692307692,,18,11
C,high_gamma_beta,ratio,svm_rbf,roc_auc,0.03076923076923077,,18,11
C,high_gamma_beta,ratio,svm_rbf,accuracy,0.3888888888888889,,18,11
C,high_gamma_beta,ratio,random_forest,balanced_accuracy,0.23076923076923078,,18,11
C,high_gamma_beta,ratio,random_forest,roc_auc,0.2076923076923077,,18,11
C,high_gamma_beta,ratio,random_forest,accuracy,0.3333333333333333,,18,11
C,high_gamma_beta,ratio,svm_rbf,perm_null_mean_balanced_accuracy,0.41982523726273724,,18,11
C,high_gamma_beta,ratio,svm_rbf,perm_p_value_balanced_accuracy,0.8756218905472637,,18,11
C,fast_gamma_beta,ratio,svm_rbf,balanced_accuracy,0.2692307692307692,,18,11
C,fast_gamma_beta,ratio,svm_rbf,roc_auc,0.04615384615384615,,18,11
C,fast_gamma_beta,ratio,svm_rbf,accuracy,0.3888888888888889,,18,11
C,fast_gamma_beta,ratio,random_forest,balanced_accuracy,0.5461538461538462,,18,11
C,fast_gamma_beta,ratio,random_forest,roc_auc,0.3076923076923077,,18,11
C,fast_gamma_beta,ratio,random_forest,accuracy,0.6111111111111112,,18,11
C,fast_gamma_beta,ratio,svm_rbf,perm_null_mean_balanced_accuracy,0.41716400266400266,,18,11
C,fast_gamma_beta,ratio,svm_rbf,perm_p_value_balanced_accuracy,0.8258706467661692,,18,11
C,high_gamma_low_gamma,ratio,svm_rbf,balanced_accuracy,0.5,,18,11
C,high_gamma_low_gamma,ratio,svm_rbf,roc_auc,0.5384615384615384,,18,11
C,high_gamma_low_gamma,ratio,svm_rbf,accuracy,0.7222222222222222,,18,11
C,high_gamma_low_gamma,ratio,random_forest,balanced_accuracy,0.5846153846153846,,18,11
C,high_gamma_low_gamma,ratio,random_forest,roc_auc,0.523076923076923,,18,11
C,high_gamma_low_gamma,ratio,random_forest,accuracy,0.6666666666666666,,18,11
C,high_gamma_low_gamma,ratio,svm_rbf,perm_null_mean_balanced_accuracy,0.4061500652125652,,18,11
C,high_gamma_low_gamma,ratio,svm_rbf,perm_p_value_balanced_accuracy,0.22388059701492538,,18,11
C,fast_gamma_low_gamma,ratio,svm_rbf,balanced_accuracy,0.5,,18,11
C,fast_gamma_low_gamma,ratio,svm_rbf,roc_auc,0.06153846153846154,,18,11
C,fast_gamma_low_gamma,ratio,svm_rbf,accuracy,0.7222222222222222,,18,11
C,fast_gamma_low_gamma,ratio,random_forest,balanced_accuracy,0.4076923076923077,,18,11
C,fast_gamma_low_gamma,ratio,random_forest,roc_auc,0.2153846153846154,,18,11
C,fast_gamma_low_gamma,ratio,random_forest,accuracy,0.5,,18,11
C,fast_gamma_low_gamma,ratio,svm_rbf,perm_null_mean_balanced_accuracy,0.3987501040626041,,18,11
C,fast_gamma_low_gamma,ratio,svm_rbf,perm_p_value_balanced_accuracy,0.23880597014925373,,18,11
C,fast_gamma_high_gamma,ratio,svm_rbf,balanced_accuracy,0.5,,18,11
C,fast_gamma_high_gamma,ratio,svm_rbf,roc_auc,0.36923076923076925,,18,11
C,fast_gamma_high_gamma,ratio,svm_rbf,accuracy,0.7222222222222222,,18,11
C,fast_gamma_high_gamma,ratio,random_forest,balanced_accuracy,0.23076923076923078,,18,11
C,fast_gamma_high_gamma,ratio,random_forest,roc_auc,0.04615384615384615,,18,11
C,fast_gamma_high_gamma,ratio,random_forest,accuracy,0.3333333333333333,,18,11
C,fast_gamma_high_gamma,ratio,svm_rbf,perm_null_mean_balanced_accuracy,0.3898209013209013,,18,11
C,fast_gamma_high_gamma,ratio,svm_rbf,perm_p_value_balanced_accuracy,0.263681592039801,,18,11
D,delta,band,svm_rbf,balanced_accuracy,0.10507246376811594,,47,18
D,delta,band,svm_rbf,roc_auc,0.03804347826086957,,47,18
D,delta,band,svm_rbf,accuracy,0.10638297872340426,,47,18
D,delta,band,random_forest,balanced_accuracy,0.296195652173913,,47,18
D,delta,band,random_forest,roc_auc,0.1721014492753623,,47,18
D,delta,band,random_forest,accuracy,0.2978723404255319,,47,18
D,delta,band,svm_rbf,perm_null_mean_balanced_accuracy,0.36361461126169603,,47,18
D,delta,band,svm_rbf,perm_p_value_balanced_accuracy,0.9253731343283582,,47,18
D,theta,band,svm_rbf,balanced_accuracy,0.06431159420289854,,47,18
D,theta,band,svm_rbf,roc_auc,0.0072463768115942,,47,18
D,theta,band,svm_rbf,accuracy,0.06382978723404255,,47,18
D,theta,band,random_forest,balanced_accuracy,0.3179347826086957,,47,18
D,theta,band,random_forest,roc_auc,0.2817028985507246,,47,18
D,theta,band,random_forest,accuracy,0.3191489361702128,,47,18
D,theta,band,svm_rbf,perm_null_mean_balanced_accuracy,0.38224675715747175,,47,18
D,theta,band,svm_rbf,perm_p_value_balanced_accuracy,0.9651741293532339,,47,18
D,beta,band,svm_rbf,balanced_accuracy,0.3596014492753623,,47,18
D,beta,band,svm_rbf,roc_auc,0.26268115942028986,,47,18
D,beta,band,svm_rbf,accuracy,0.3617021276595745,,47,18
D,beta,band,random_forest,balanced_accuracy,0.46557971014492755,,47,18
D,beta,band,random_forest,roc_auc,0.4528985507246377,,47,18
D,beta,band,random_forest,accuracy,0.46808510638297873,,47,18
D,beta,band,svm_rbf,perm_null_mean_balanced_accuracy,0.3483443504319206,,47,18
D,beta,band,svm_rbf,perm_p_value_balanced_accuracy,0.44776119402985076,,47,18
D,low_gamma,band,svm_rbf,balanced_accuracy,0.5090579710144928,,47,18
D,low_gamma,band,svm_rbf,roc_auc,0.5597826086956521,,47,18
D,low_gamma,band,svm_rbf,accuracy,0.5106382978723404,,47,18
D,low_gamma,band,random_forest,balanced_accuracy,0.42391304347826086,,47,18
D,low_gamma,band,random_forest,roc_auc,0.4320652173913043,,47,18
D,low_gamma,band,random_forest,accuracy,0.425531914893617,,47,18
D,low_gamma,band,svm_rbf,perm_null_mean_balanced_accuracy,0.36632783571371086,,47,18
D,low_gamma,band,svm_rbf,perm_p_value_balanced_accuracy,0.25870646766169153,,47,18
D,high_gamma,band,svm_rbf,balanced_accuracy,0.46739130434782605,,47,18
D,high_gamma,band,svm_rbf,roc_auc,0.4130434782608695,,47,18
D,high_gamma,band,svm_rbf,accuracy,0.46808510638297873,,47,18
D,high_gamma,band,random_forest,balanced_accuracy,0.38315217391304346,,47,18
D,high_gamma,band,random_forest,roc_auc,0.3695652173913043,,47,18
D,high_gamma,band,random_forest,accuracy,0.3829787234042553,,47,18
D,high_gamma,band,svm_rbf,perm_null_mean_balanced_accuracy,0.38808680328747885,,47,18
D,high_gamma,band,svm_rbf,perm_p_value_balanced_accuracy,0.3681592039800995,,47,18
D,fast_gamma,band,svm_rbf,balanced_accuracy,0.4257246376811594,,47,18
D,fast_gamma,band,svm_rbf,roc_auc,0.39855072463768115,,47,18
D,fast_gamma,band,svm_rbf,accuracy,0.425531914893617,,47,18
D,fast_gamma,band,random_forest,balanced_accuracy,0.4030797101449275,,47,18
D,fast_gamma,band,random_forest,roc_auc,0.40489130434782605,,47,18
D,fast_gamma,band,random_forest,accuracy,0.40425531914893614,,47,18
D,fast_gamma,band,svm_rbf,perm_null_mean_balanced_accuracy,0.3873356757249238,,47,18
D,fast_gamma,band,svm_rbf,perm_p_value_balanced_accuracy,0.417910447761194,,47,18
D,theta_delta,ratio,svm_rbf,balanced_accuracy,0.4320652173913043,,47,18
D,theta_delta,ratio,svm_rbf,roc_auc,0.2934782608695652,,47,18
D,theta_delta,ratio,svm_rbf,accuracy,0.425531914893617,,47,18
D,theta_delta,ratio,random_forest,balanced_accuracy,0.16666666666666666,,47,18
D,theta_delta,ratio,random_forest,roc_auc,0.0588768115942029,,47,18
D,theta_delta,ratio,random_forest,accuracy,0.1702127659574468,,47,18
D,theta_delta,ratio,svm_rbf,perm_null_mean_balanced_accuracy,0.3715405755585292,,47,18
D,theta_delta,ratio,svm_rbf,perm_p_value_balanced_accuracy,0.3582089552238806,,47,18
D,beta_delta,ratio,svm_rbf,balanced_accuracy,0.2545289855072464,,47,18
D,beta_delta,ratio,svm_rbf,roc_auc,0.19746376811594205,,47,18
D,beta_delta,ratio,svm_rbf,accuracy,0.2553191489361702,,47,18
D,beta_delta,ratio,random_forest,balanced_accuracy,0.4447463768115942,,47,18
D,beta_delta,ratio,random_forest,roc_auc,0.39492753623188404,,47,18
D,beta_delta,ratio,random_forest,accuracy,0.44680851063829785,,47,18
D,beta_delta,ratio,svm_rbf,perm_null_mean_balanced_accuracy,0.35582678892438485,,47,18
D,beta_delta,ratio,svm_rbf,perm_p_value_balanced_accuracy,0.7164179104477612,,47,18
D,low_gamma_delta,ratio,svm_rbf,balanced_accuracy,0.12771739130434784,,47,18
D,low_gamma_delta,ratio,svm_rbf,roc_auc,0.08876811594202899,,47,18
D,low_gamma_delta,ratio,svm_rbf,accuracy,0.1276595744680851,,47,18
D,low_gamma_delta,ratio,random_forest,balanced_accuracy,0.4873188405797102,,47,18
D,low_gamma_delta,ratio,random_forest,roc_auc,0.5398550724637681,,47,18
D,low_gamma_delta,ratio,random_forest,accuracy,0.48936170212765956,,47,18
D,low_gamma_delta,ratio,svm_rbf,perm_null_mean_balanced_accuracy,0.36567352852409185,,47,18
D,low_gamma_delta,ratio,svm_rbf,perm_p_value_balanced_accuracy,0.9253731343283582,,47,18
D,high_gamma_delta,ratio,svm_rbf,balanced_accuracy,0.08423913043478261,,47,18
D,high_gamma_delta,ratio,svm_rbf,roc_auc,0.03623188405797101,,47,18
D,high_gamma_delta,ratio,svm_rbf,accuracy,0.0851063829787234,,47,18
D,high_gamma_delta,ratio,random_forest,balanced_accuracy,0.44565217391304346,,47,18
D,high_gamma_delta,ratio,random_forest,roc_auc,0.45199275362318836,,47,18
D,high_gamma_delta,ratio,random_forest,accuracy,0.44680851063829785,,47,18
D,high_gamma_delta,ratio,svm_rbf,perm_null_mean_balanced_accuracy,0.3638794935027421,,47,18
D,high_gamma_delta,ratio,svm_rbf,perm_p_value_balanced_accuracy,0.9850746268656716,,47,18
D,fast_gamma_delta,ratio,svm_rbf,balanced_accuracy,0.19112318840579712,,47,18
D,fast_gamma_delta,ratio,svm_rbf,roc_auc,0.09782608695652173,,47,18
D,fast_gamma_delta,ratio,svm_rbf,accuracy,0.19148936170212766,,47,18
D,fast_gamma_delta,ratio,random_forest,balanced_accuracy,0.5516304347826086,,47,18
D,fast_gamma_delta,ratio,random_forest,roc_auc,0.5126811594202899,,47,18
D,fast_gamma_delta,ratio,random_forest,accuracy,0.5531914893617021,,47,18
D,fast_gamma_delta,ratio,svm_rbf,perm_null_mean_balanced_accuracy,0.35821598493236506,,47,18
D,fast_gamma_delta,ratio,svm_rbf,perm_p_value_balanced_accuracy,0.8308457711442786,,47,18
D,beta_theta,ratio,svm_rbf,balanced_accuracy,0.25271739130434784,,47,18
D,beta_theta,ratio,svm_rbf,roc_auc,0.09057971014492754,,47,18
D,beta_theta,ratio,svm_rbf,accuracy,0.2553191489361702,,47,18
D,beta_theta,ratio,random_forest,balanced_accuracy,0.42481884057971014,,47,18
D,beta_theta,ratio,random_forest,roc_auc,0.3795289855072464,,47,18
D,beta_theta,ratio,random_forest,accuracy,0.425531914893617,,47,18
D,beta_theta,ratio,svm_rbf,perm_null_mean_balanced_accuracy,0.3865820093436685,,47,18
D,beta_theta,ratio,svm_rbf,perm_p_value_balanced_accuracy,0.736318407960199,,47,18
D,low_gamma_theta,ratio,svm_rbf,balanced_accuracy,0.5289855072463768,,47,18
D,low_gamma_theta,ratio,svm_rbf,roc_auc,0.49818840579710144,,47,18
D,low_gamma_theta,ratio,svm_rbf,accuracy,0.5319148936170213,,47,18
D,low_gamma_theta,ratio,random_forest,balanced_accuracy,0.4891304347826087,,47,18
D,low_gamma_theta,ratio,random_forest,roc_auc,0.5407608695652174,,47,18
D,low_gamma_theta,ratio,random_forest,accuracy,0.48936170212765956,,47,18
D,low_gamma_theta,ratio,svm_rbf,perm_null_mean_balanced_accuracy,0.3758876603269862,,47,18
D,low_gamma_theta,ratio,svm_rbf,perm_p_value_balanced_accuracy,0.22388059701492538,,47,18
D,high_gamma_theta,ratio,svm_rbf,balanced_accuracy,0.6385869565217391,,47,18
D,high_gamma_theta,ratio,svm_rbf,roc_auc,0.605072463768116,,47,18
D,high_gamma_theta,ratio,svm_rbf,accuracy,0.6382978723404256,,47,18
D,high_gamma_theta,ratio,random_forest,balanced_accuracy,0.5715579710144928,,47,18
D,high_gamma_theta,ratio,random_forest,roc_auc,0.6567028985507246,,47,18
D,high_gamma_theta,ratio,random_forest,accuracy,0.574468085106383,,47,18
D,high_gamma_theta,ratio,svm_rbf,perm_null_mean_balanced_accuracy,0.37439067186809033,,47,18
D,high_gamma_theta,ratio,svm_rbf,perm_p_value_balanced_accuracy,0.08955223880597014,,47,18
D,fast_gamma_theta,ratio,svm_rbf,balanced_accuracy,0.4873188405797102,,47,18
D,fast_gamma_theta,ratio,svm_rbf,roc_auc,0.3097826086956522,,47,18
D,fast_gamma_theta,ratio,svm_rbf,accuracy,0.48936170212765956,,47,18
D,fast_gamma_theta,ratio,random_forest,balanced_accuracy,0.509963768115942,,47,18
D,fast_gamma_theta,ratio,random_forest,roc_auc,0.5389492753623188,,47,18
D,fast_gamma_theta,ratio,random_forest,accuracy,0.5106382978723404,,47,18
D,fast_gamma_theta,ratio,svm_rbf,perm_null_mean_balanced_accuracy,0.392546557456934,,47,18
D,fast_gamma_theta,ratio,svm_rbf,perm_p_value_balanced_accuracy,0.31343283582089554,,47,18
D,low_gamma_beta,ratio,svm_rbf,balanced_accuracy,0.16757246376811596,,47,18
D,low_gamma_beta,ratio,svm_rbf,roc_auc,0.05434782608695652,,47,18
D,low_gamma_beta,ratio,svm_rbf,accuracy,0.1702127659574468,,47,18
D,low_gamma_beta,ratio,random_forest,balanced_accuracy,0.5742753623188406,,47,18
D,low_gamma_beta,ratio,random_forest,roc_auc,0.49909420289855067,,47,18
D,low_gamma_beta,ratio,random_forest,accuracy,0.574468085106383,,47,18
D,low_gamma_beta,ratio,svm_rbf,perm_null_mean_balanced_accuracy,0.3790647417734872,,47,18
D,low_gamma_beta,ratio,svm_rbf,perm_p_value_balanced_accuracy,0.900497512437811,,47,18
D,high_gamma_beta,ratio,svm_rbf,balanced_accuracy,0.08423913043478261,,47,18
D,high_gamma_beta,ratio,svm_rbf,roc_auc,0.07427536231884058,,47,18
D,high_gamma_beta,ratio,svm_rbf,accuracy,0.0851063829787234,,47,18
D,high_gamma_beta,ratio,random_forest,balanced_accuracy,0.44565217391304346,,47,18
D,high_gamma_beta,ratio,random_forest,roc_auc,0.33605072463768115,,47,18
D,high_gamma_beta,ratio,random_forest,accuracy,0.44680851063829785,,47,18
D,high_gamma_beta,ratio,svm_rbf,perm_null_mean_balanced_accuracy,0.3669921649881641,,47,18
D,high_gamma_beta,ratio,svm_rbf,perm_p_value_balanced_accuracy,0.9800995024875622,,47,18
D,fast_gamma_beta,ratio,svm_rbf,balanced_accuracy,0.12771739130434784,,47,18
D,fast_gamma_beta,ratio,svm_rbf,roc_auc,0.018115942028985504,,47,18
D,fast_gamma_beta,ratio,svm_rbf,accuracy,0.1276595744680851,,47,18
D,fast_gamma_beta,ratio,random_forest,balanced_accuracy,0.4891304347826087,,47,18
D,fast_gamma_beta,ratio,random_forest,roc_auc,0.45018115942028986,,47,18
D,fast_gamma_beta,ratio,random_forest,accuracy,0.48936170212765956,,47,18
D,fast_gamma_beta,ratio,svm_rbf,perm_null_mean_balanced_accuracy,0.36039464436122204,,47,18
D,fast_gamma_beta,ratio,svm_rbf,perm_p_value_balanced_accuracy,0.9203980099502488,,47,18
D,high_gamma_low_gamma,ratio,svm_rbf,balanced_accuracy,0.19293478260869565,,47,18
D,high_gamma_low_gamma,ratio,svm_rbf,roc_auc,0.08967391304347827,,47,18
D,high_gamma_low_gamma,ratio,svm_rbf,accuracy,0.19148936170212766,,47,18
D,high_gamma_low_gamma,ratio,random_forest,balanced_accuracy,0.3405797101449275,,47,18
D,high_gamma_low_gamma,ratio,random_forest,roc_auc,0.20833333333333334,,47,18
D,high_gamma_low_gamma,ratio,random_forest,accuracy,0.3404255319148936,,47,18
D,high_gamma_low_gamma,ratio,svm_rbf,perm_null_mean_balanced_accuracy,0.3786935755000735,,47,18
