mouse,group,cable,differential_file,recording_date,diet_phase,days_on_diet,days_in_recovery,body_weight,body_weight_source,estrous_phase,delta_abs,delta_rel,theta_abs,theta_rel,beta_abs,beta_rel,low_gamma_abs,low_gamma_rel,high_gamma_abs,high_gamma_rel,fast_gamma_abs,fast_gamma_rel,total_power,log_delta_abs,log_theta_abs,log_beta_abs,log_low_gamma_abs,log_high_gamma_abs,log_fast_gamma_abs,log_theta_delta,log_beta_delta,log_low_gamma_delta,log_high_gamma_delta,log_fast_gamma_delta,log_beta_theta,log_low_gamma_theta,log_high_gamma_theta,log_fast_gamma_theta,log_low_gamma_beta,log_high_gamma_beta,log_fast_gamma_beta,log_high_gamma_low_gamma,log_fast_gamma_low_gamma,log_fast_gamma_high_gamma
13,CTRL,Cable1,Mouse13_Cable1_CTRL_2026-03-17_11-45-07_DIFF_Ch2_minus_Ch3.npy,2026-03-17,diet,22.0,,28.07,interpolated,A,2446058.9194939593,0.3268162590895041,788085.2553203397,0.2345171630854867,134257.19153339384,0.107551080682545,59121.152913390906,0.0950664468980253,24322.238992882656,0.0520759423222855,14307.3285606297,0.0311665950789133,138427.25327680426,6.3884669139034225,5.896573202149919,5.1279375581303945,4.771742894585715,4.386003551583267,4.1555585506231605,-0.49189371175350405,-1.2605293557730284,-1.6167240193177077,-2.0024633623201566,-2.2329083632802624,-0.7686356440195243,-1.1248303075642037,-1.5105696505666524,-1.7410146515267582,-0.3561946635446794,-0.7419340065471282,-0.9723790075072339,-0.3857393430024488,-0.6161843439625545,-0.23044500096010576
13,CTRL,Cable1,Mouse13_Cable1_CTRL_2026-03-27_11-54-52_DIFF_Ch2_minus_Ch3.npy,2026-03-27,diet,32.0,,26.9,interpolated,C,5804632.446645053,0.1722341743896797,3843821.945979007,0.2532932004547747,1053260.0939110783,0.1847609178505223,377668.4358847896,0.1327773198588373,69900.37677365215,0.0326808694049199,23185.422187334127,0.0110796943382401,609147.5980775198,6.763774725117215,6.5847632620168595,6.022535629877097,5.577110689635884,4.844479516665238,4.365215008446625,-0.17901146310035485,-0.7412390952401178,-1.1866640354813307,-1.9192952084519759,-2.39855971667059,-0.5622276321397629,-1.007652572380976,-1.7402837453516211,-2.219548253570235,-0.44542494024121293,-1.1780561132118583,-1.6573206214304723,-0.7326311729706453,-1.2118956811892594,-0.4792645082186141
13,CTRL,Cable1,Mouse13_Cable1_CTRL_2026-04-01_12-05-44_DIFF_Ch2_minus_Ch3.npy,2026-04-01,recovery,,2.0,28.17,interpolated,B,14863395.336787537,0.1992850675154645,9907836.964244723,0.2907725447578291,2366996.950069519,0.1847298736361419,430179.1875039985,0.0672204487160237,79150.40194385206,0.0165968525115514,35420.437723205614,0.0075581056341952,1364793.5663784277,7.172118029316547,6.995978851556166,6.374197698330929,5.6336493949616795,4.898453124650728,4.549253923866991,-0.17613917776037993,-0.797920330985618,-1.5384686343548666,-2.2736649046658184,-2.622864105449555,-0.6217811532252381,-1.3623294565944866,-2.0975257269054386,-2.4467249276891754,-0.7405483033692486,-1.4757445736802004,-1.8249437744639372,-0.7351962703109519,-1.0843954710946886,-0.3491992007837366
13,CTRL,Cable1,Mouse13_Cable1_CTRL_2026-03-30_11-38-49_DIFF_Ch2_minus_Ch3.npy,2026-03-30,diet,35.0,,26.9,measured,D,2958804.2029105453,0.1819702260466606,2193868.492101632,0.301380501317492,584598.0346793132,0.2113369942521509,113845.07575289004,0.0820719685881163,25951.568080247584,0.02521318219377,15451.174521273342,0.0153088867097703,293927.4264172731,6.471116226935225,6.3412105909386325,5.766857350998557,5.056314250413633,4.414163604497536,4.188961497917502,-0.12990563599659197,-0.704258875936667,-1.4148019765215907,-2.0569526224376884,-2.282154729017722,-0.5743532399400751,-1.284896340524999,-1.9270469864410964,-2.15224909302113,-0.7105431005849238,-1.3526937465010214,-1.5778958530810552,-0.6421506459160976,-0.8673527524961314,-0.22520210658003384
18,CTRL,Cable1,Mouse18_Cable1_CTRL_2026-02-21_11-53-58_DIFF_Ch3_minus_Ch4.npy,2026-02-21,baseline,,,35.3,baseline,B,1172213.7798073404,0.2208695674566627,669935.8420917446,0.2940616573469497,105410.97554922952,0.1225498786482687,44387.91699748369,0.1032789510130112,20255.83141418113,0.0627989446942682,9638.3775003089,0.0303920717089129,94155.77960134254,6.069006822368168,5.826033213507267,5.022885832625141,4.647264765261358,4.306550073793642,3.984003932038902,-0.24297360886090136,-1.0461209897430277,-1.4217420571068102,-1.762456748574526,-2.0850028903292666,-0.8031473808821263,-1.1787684482459089,-1.5194831397136246,-1.842029281468365,-0.3756210673637824,-0.7163357588314982,-1.0388819005862386,-0.3407146914677158,-0.6632608332224562,-0.32254614175474033
18,CTRL,Cable1,Mouse18_Cable1_CTRL_2026-03-06_12-29-54_DIFF_Ch3_minus_Ch4.npy,2026-03-06,diet,11.0,,32.83,interpolated,D,19339452.180963203,0.3117375572832613,9509129.736222152,0.3331316365874627,1129220.3678657329,0.1064572085671457,285325.271299705,0.0538022812862624,72568.35491214678,0.0183192424713952,27790.543994808348,0.007132572792756,1146618.09098493,7.2864441678775735,6.978140772662884,6.052778702960465,5.45534023888442,4.86074727795718,4.443897048095512,-0.30830339521469,-1.2336654649171086,-1.8311039289931534,-2.4256968899203937,-2.8425471197820613,-0.9253620697024186,-1.5228005337784634,-2.117393494705704,-2.534243724567371,-0.5974384640760447,-1.192031425003285,-1.6088816548649527,-0.5945929609272405,-1.0114431907889079,-0.4168502298616675
18,CTRL,Cable1,Mouse18_Cable1_CTRL_2026-03-11_12-32-08_DIFF_Ch3_minus_Ch4.npy,2026-03-11,diet,16.0,,31.3,interpolated,D,8627724.994640224,0.3317916862125277,2758761.363865963,0.2363807488218485,640730.6617659314,0.1497891144789166,183712.5745160191,0.0851019330188746,47192.0446016461,0.0291579733542277,22509.96506742825,0.0141538573772735,480477.97949299886,6.935896293684371,6.4407141351154715,5.806675507380536,5.264138883339125,4.673868793617093,4.352374821031843,-0.4951821585688987,-1.1292207863038346,-1.6717574103452453,-2.2620275000672776,-2.5835214726525275,-0.6340386277349359,-1.1765752517763466,-1.766845341498379,-2.088339314083629,-0.5425366240414107,-1.132806713763443,-1.454300686348693,-0.5902700897220323,-0.9117640623072822,-0.32149397258525003
18,CTRL,Cable1,Mouse18_Cable1_CTRL_2026-03-19_17-37-41_DIFF_Ch3_minus_Ch4.npy,2026-03-19,diet,24.0,,29.8,measured,C,793130.8926945261,0.1956774631883474,416052.77327024785,0.2395702653334957,143650.27473994094,0.2204404140817895,35002.7852190804,0.107305845092674,11259.801588294027,0.0458966766530869,4535.658174260886,0.0188037153564529,71461.78671478224,5.899344866112015,5.619148421219137,5.157306460943533,4.544102603126026,4.05153073777392,3.6566403169108326,-0.2801964448928778,-0.7420384051684814,-1.3552422629859886,-1.8478141283380949,-2.242704549201182,-0.46184196027560365,-1.0750458180931108,-1.5676176834452171,-1.9625081043083041,-0.6132038578175073,-1.1057757231696135,-1.5006661440327005,-0.49257186535210606,-0.8874622862151933,-0.3948904208630872
18,CTRL,Cable1,Mouse18_Cable1_CTRL_2026-03-24_13-50-15_DIFF_Ch3_minus_Ch4.npy,2026-03-24,diet,29.0,,30.37,interpolated,D,785666.9272701798,0.1776276696410547,451449.5749646745,0.2366013614210332,168241.1022199465,0.2377994320775961,38807.739733113835,0.1081094879699743,12392.985979292049,0.0461284264330886,5427.661990976817,0.0205453594909483,77830.29406241143,5.895238471858945,5.654609248475489,5.22593210493785,4.588918349000724,4.093175958360854,3.7346127940311096,-0.24062922338345635,-0.6693063669210956,-1.3063201228582209,-1.8020625134980908,-2.160625677827835,-0.4286771435376392,-1.0656908994747645,-1.5614332901146344,-1.919996454444379,-0.6370137559371253,-1.1327561465769953,-1.49131931090674,-0.4957423906398699,-0.8543055549696146,-0.3585631643297446
18,CTRL,Cable1,Mouse18_Cable1_CTRL_2026-04-01_12-28-44_DIFF_Ch3_minus_Ch4.npy,2026-04-01,recovery,,2.0,30.43,interpolated,C,7555359.806108212,0.1556724221278461,7129162.446688717,0.3283475352711449,1552580.4419291026,0.1922753469114393,407392.0391561406,0.1000048765008829,71562.81082138108,0.0234883939022326,14456.08429525382,0.0048270560670151,864587.215749109,6.878255151413164,6.853038510756857,6.1910541109941075,5.610012538202832,4.854687390311231,4.160050671986249,-0.02521664065630722,-0.6872010404190563,-1.2682426132103322,-2.0235677611019325,-2.7182044794269147,-0.661984399762749,-1.2430259725540251,-1.9983511204456255,-2.6929878387706077,-0.581041572791276,-1.3363667206828764,-2.0310034390078586,-0.7553251478916004,-1.4499618662165825,-0.694636718324982
18,CTRL,Cable1,Mouse18_Cable1_CTRL_2026-03-30_12-01-38_DIFF_Ch3_minus_Ch4.npy,2026-03-30,diet,35.0,,30.1,measured,A,995776.9527740836,0.1496295214199461,793465.6857400675,0.2745773093390755,273381.48648756667,0.2511633142043277,43836.75877713381,0.0795949852912305,13014.959048487175,0.0316526827088091,5554.541191744212,0.013731676117967,118066.29400524143,5.998162070323785,5.899528149974331,5.436769100617571,4.64183843559393,4.11444280594168,3.7446481917876118,-0.09863392034945433,-0.5613929697062139,-1.3563236347298555,-1.883719264382105,-2.2535138785361735,-0.46275904935675954,-1.2576897143804013,-1.7850853440326508,-2.154879958186719,-0.7949306650236417,-1.3223262946758914,-1.6921209088299596,-0.5273956296522495,-0.8971902438063176,-0.36979461415406817
19,CTRL,Cable1,Mouse19_Cable1_CTRL_2026-02-21_13-53-25_DIFF_Ch3_minus_Ch4.npy,2026-02-21,baseline,,,29.1,baseline,A,4222670.113344272,0.3281905400502992,1798253.957266152,0.3140706891731331,206854.7506014625,0.0962657297657998,58209.02824773987,0.0542264516348134,24224.586167728972,0.0301531661986522,14322.61724673341,0.018137084596089,236961.82506225948,6.625587154465321,6.254851024689194,5.3156654993011925,4.764990349153168,4.384256366667824,4.156022386125066,-0.37073612977612724,-1.309921655164128,-1.8605968053121535,-2.241330787797497,-2.469564768340255,-0.9391855253880008,-1.4898606755360264,-1.87059465802137,-2.098828638564128,-0.5506751501480255,-0.931409132633369,-1.159643113176127,-0.38073398248534346,-0.6089679630281013,-0.22823398054275787
19,CTRL,Cable1,Mouse19_Cable1_CTRL_2026-03-04_12-59-01_DIFF_Ch3_minus_Ch4.npy,2026-03-04,diet,9.0,,29.37,interpolated,B,7404251.970568769,0.2589600749554833,5483750.806901251,0.4453191283110507,441529.283523371,0.09199494759367,82144.945389751,0.0345664572791475,25691.184724013303,0.0143963526491439,13050.83931601573,0.0074150330163311,521474.0010943062,6.869481189600806,6.739077711316851,5.644959512558807,4.914580845228463,4.409784131796051,4.115638442600958,-0.13040347828395418,-1.224521677041998,-1.9549003443723423,-2.459697057804755,-2.753842746999847,-1.0941181987580437,-1.824496866088388,-2.329293579520801,-2.623439268715893,-0.7303786673303443,-1.235175380762757,-1.529321069957849,-0.5047967134324127,-0.7989424026275047,-0.294145689195092
19,CTRL,Cable1,Mouse19_Cable1_CTRL_2026-03-09_13-11-23_DIFF_Ch3_minus_Ch4.npy,2026-03-09,diet,14.0,,29.7,measured,B,2433625.75660361,0.2348796741969814,1558846.5272890776,0.3404177027248702,216907.66485613893,0.1253313149414972,61188.220780227384,0.0710709794345927,20086.97299421203,0.0310067243914145,10153.17580700517,0.0159222529240895,187853.2870356926,6.3862537931469685,6.192803359812047,5.336274898929408,4.786667825045586,4.302914495685127,4.0066019062620635,-0.19345043333492049,-1.0499788942175599,-1.599585968101382,-2.0833392974618414,-2.3796518868849046,-0.8565284608826395,-1.4061355347664615,-1.889888864126921,-2.1862014535499843,-0.5496070738838221,-1.0333604032442816,-1.3296729926673447,-0.4837533293604595,-0.7800659187835227,-0.29631258942306327
19,CTRL,Cable1,Mouse19_Cable1_CTRL_2026-03-14_13-02-22_DIFF_Ch3_minus_Ch4.npy,2026-03-14,diet,19.0,,29.15,interpolated,D,4072611.578368035,0.4510085888428588,698219.9575292458,0.192661475733631,140967.38012837782,0.1044907979938436,38944.91338384519,0.0577071116882,16219.406612558863,0.0319347337031751,9181.238171387326,0.0183497714889861,165414.8314389553,6.609872991619153,5.843992258286453,5.14911862847666,4.590450742275939,4.2100349614900985,3.9629012536130768,-0.7658807333327008,-1.4607543631424944,-2.0194222493432146,-2.399838030129055,-2.646971738006077,-0.6948736298097935,-1.2535415160105137,-1.6339572967963543,-1.881091004673376,-0.5586678862007202,-0.9390836669865608,-1.1862173748635825,-0.3804157807858407,-0.6275494886628624,-0.24713370787702166
19,CTRL,Cable1,Mouse19_Cable1_CTRL_2026-03-19_19-00-58_DIFF_Ch3_minus_Ch4.npy,2026-03-19,diet,24.0,,28.5,measured,D,1753569.3508261673,0.264067530893987,764941.9095974641,0.26149101849961,173558.00525875698,0.1585235912703137,48404.40441081425,0.0881330490158731,20471.522305424412,0.0497281190926046,10406.52542866517,0.0256372211144405,120898.00330102442,6.24392294620015,5.883628455677565,5.239444650041566,4.6848848807412065,4.311150138913777,4.017305749775385,-0.36029449052258544,-1.004478296158584,-1.559038065458944,-1.9327728072863735,-2.2266171964247654,-0.6441838056359986,-1.1987435749363584,-1.572478316763788,-1.8663227059021799,-0.5545597693003599,-0.9282945111277893,-1.222138900266181,-0.3737347418274294,-0.6675791309658213,-0.2938443891383919
19,CTRL,Cable1,Mouse19_Cable1_CTRL_2026-03-27_12-30-35_DIFF_Ch3_minus_Ch4.npy,2026-03-27,diet,32.0,,29.03,interpolated,D,3901035.471726486,0.2546999565133523,1751260.8589774002,0.2533284807457185,482239.40527861746,0.1885345000330391,122871.39304579933,0.0948373348506439,36187.8983097534,0.0373558240209095,14970.810278756157,0.0156992686494803,281829.1594240021,6.591179899326156,6.243350841215654,5.683262695041526,5.089450782084969,4.55856336125185,4.17524530669371,-0.347829058110502,-0.9079172042846302,-1.5017291172411873,-2.0326165380743064,-2.4159345926324467,-0.5600881461741282,-1.1539000591306852,-1.6847874799638045,-2.0681055345219446,-0.5938119129565571,-1.1246993337896762,-1.5080173883478165,-0.5308874208331191,-0.9142054753912594,-0.38331805455814016
19,CTRL,Cable1,Mouse19_Cable1_CTRL_2026-04-01_12-52-41_DIFF_Ch3_minus_Ch4.npy,2026-04-01,recovery,,2.0,29.27,interpolated,D,1685918.624291643,0.2915785290409381,697776.0538652973,0.2748465335746385,119476.81442112503,0.1245003535683163,39890.72492151594,0.0832874184522636,17285.985266629326,0.0481030816110848,9901.435398638498,0.0280344646648973,105906.61783402276,6.226836608323122,5.843716061339364,5.0772836346069266,4.600871928677689,4.237694138501826,3.9956981582864515,-0.383120546983757,-1.149552973716195,-1.6259646796454326,-1.9891424698212952,-2.23113845003667,-0.7664324267324378,-1.2428441326616755,-1.6060219228375383,-1.8480179030529131,-0.47641170592923765,-0.8395894961051004,-1.0815854763204753,-0.3631777901758627,-0.6051737703912375,-0.2419959802153749
19,CTRL,Cable1,Mouse19_Cable1_CTRL_2026-03-30_12-31-14_DIFF_Ch3_minus_Ch4.npy,2026-03-30,diet,35.0,,28.8,measured,B,1153214.8090791344,0.2450294631277536,604433.5473350312,0.2986400360358657,105554.22237736984,0.1376845468212439,34877.26556764332,0.0904571381760131,15907.677552368228,0.0551548453977312,7308.731610370704,0.0257375140200163,84672.85546610942,6.0619102107713685,5.781348560594457,5.023475610628183,4.542542428226262,4.201606779281101,3.863842014110663,-0.28056165017691165,-1.0384346001431852,-1.519367782545107,-1.8603034314902673,-2.1980681966607056,-0.7578729499662736,-1.2388061323681954,-1.5797417813133559,-1.9175065464837941,-0.4809331824019219,-0.8218688313470822,-1.1596335965175206,-0.34093564894516026,-0.6787004141155987,-0.3377647651704384
24,CTRL,Cable1,Mouse24_Cable1_CTRL_2026-03-06_13-06-06_DIFF_Ch2_minus_Ch3.npy,2026-03-06,diet,11.0,,27.02,interpolated,B,1084993.5620740806,0.277354134124415,528805.1509367303,0.3153257540687803,60964.38886223078,0.0964377830012155,24056.022165329803,0.0763466636191308,10951.414713252623,0.0462965299969979,6027.677875029421,0.0258888322465687,70070.63384782895,6.035427161259205,5.7232956768340575,4.785076224572323,4.381223815253585,4.039470225338044,3.7801500351430493,-0.3121314844251478,-1.2503509366868828,-1.654203346005621,-1.9959569359211617,-2.2552771261161566,-0.9382194522617351,-1.3420718615804732,-1.683825451496014,-1.9431456416910087,-0.4038524093187381,-0.745605999234279,-1.0049261894292738,-0.34175358991554083,-0.6010737801105356,-0.2593201901949948
24,CTRL,Cable1,Mouse24_Cable1_CTRL_2026-03-11_13-10-18_DIFF_Ch2_minus_Ch3.npy,2026-03-11,diet,16.0,,26.93,interpolated,C,3226347.5271480256,0.3255167420320978,1528804.564053016,0.3448644206577588,125003.7831371507,0.0745535935495878,34670.087516938205,0.041752890255759,12932.96255191054,0.0208139942347422,6851.413602469259,0.0112175178995389,182918.6532209856,6.508711145754033,6.184351970580238,5.09692315677387,4.539954937937774,4.111698020052313,3.835780185567585,-0.32435917517379426,-1.411787988980163,-1.9687562078162582,-2.3970131257017186,-2.6729309601864473,-1.0874288138063688,-1.644397032642464,-2.0726539505279247,-2.3485717850126533,-0.556968218836095,-0.9852251367215558,-1.2611429712062843,-0.4282569178854607,-0.7041747523701892,-0.27591783448472845
24,CTRL,Cable1,Mouse24_Cable1_CTRL_2026-03-17_12-19-55_DIFF_Ch2_minus_Ch3.npy,2026-03-17,diet,22.0,,26.57,interpolated,D,772104.0115745714,0.3662414647875832,187793.78505273745,0.2090813283013007,34098.28825034374,0.1017983562713467,15736.814704196831,0.0942377026718572,7881.655658812709,0.0629500660602121,4546.663669329255,0.0369071269522768,38425.30039592731,5.8876758088981385,5.273681215395673,4.532732577758204,4.19691683117527,3.8966174570781473,3.657692829297089,-0.6139945935024661,-1.3549432311399343,-1.6907589777228693,-1.9910583518199916,-2.2299829796010497,-0.7409486376374681,-1.076764384220403,-1.3770637583175256,-1.6159883860985835,-0.33581574658293506,-0.6361151206800574,-0.8750397484611153,-0.3002993740971223,-0.5392240018781802,-0.23892462778105786
24,CTRL,Cable1,Mouse24_Cable1_CTRL_2026-03-24_14-29-11_DIFF_Ch2_minus_Ch3.npy,2026-03-24,diet,29.0,,25.8,interpolated,C,589810.6759181886,0.2658234052663868,219905.83374752177,0.2340013228535524,44554.99158452888,0.1264492550841717,19323.143750487332,0.109834864750195,9476.678771452203,0.0719077793488932,5285.599926845797,0.0407480122883843,39392.15274543402,5.7707126292710464,5.3422367506466095,4.648896365975135,4.286077784730575,3.9766561597057293,3.7230942877895026,-0.4284758786244376,-1.1218162632959119,-1.4846348445404713,-1.7940564695653174,-2.047618341481544,-0.6933403846714743,-1.0561589659160338,-1.3655805909408798,-1.6191424628571065,-0.36281858124455935,-0.6722402062694055,-0.9258020781856321,-0.3094216250248461,-0.5629834969410727,-0.2535618719162266
24,CTRL,Cable1,Mouse24_Cable1_CTRL_2026-04-01_13-17-43_DIFF_Ch2_minus_Ch3.npy,2026-04-01,recovery,,2.0,26.07,interpolated,C,704842.4244260708,0.289433479877798,244141.5660477307,0.233937162868471,47091.853006192185,0.1204760093574844,20058.98751907173,0.1027518179114303,9769.528313510558,0.0667985261149845,5369.791101041368,0.0372958268831447,43800.41819408512,5.848092036351265,5.387641726030762,4.672945779729854,4.3023090081471445,3.98987359588001,3.729957390833693,-0.4604503103205031,-1.1751462566214115,-1.5457830282041212,-1.8582184404712554,-2.1181346455175722,-0.7146959463009083,-1.085332717883618,-1.3977681301507523,-1.657684335197069,-0.3706367715827098,-0.683072183849844,-0.9429883888961608,-0.3124354122671343,-0.572351617313451,-0.25991620504631663
24,CTRL,Cable1,Mouse24_Cable1_CTRL_2026-03-30_12-54-24_DIFF_Ch2_minus_Ch3.npy,2026-03-30,diet,35.0,,25.2,measured,D,669232.441136074,0.2653222466278191,238504.2235584695,0.2187420110712565,59936.95470268293,0.1481287039360503,20850.202900586253,0.1027102730917359,9480.455381904554,0.0623911237388441,5135.413187762821,0.034337856499637,45177.4842736083,5.825576985286315,5.377496074159764,4.77769467338743,4.3191102856012025,3.9768291986353677,3.710575392031884,-0.44808091112655024,-1.0478823118988845,-1.5064666996851124,-1.848747786650947,-2.115001593254431,-0.5998014007723342,-1.0583857885585621,-1.4006668755243967,-1.6669206821278806,-0.45858438778622795,-0.8008654747520625,-1.0671192813555463,-0.3422810869658346,-0.6085348935693183,-0.2662538066034838
26,CTRL,Cable1,Mouse26_Cable1_CTRL_2026-02-21_14-36-19_DIFF_Ch3_minus_Ch4.npy,2026-02-21,baseline,,,33.0,baseline,A,1506133.7390649612,0.2893511632725579,610576.6643609931,0.2707414659248238,85866.01569066524,0.1010465707221994,46460.82200820006,0.1097549487392702,20678.40683767346,0.0649206075448716,9962.709055698017,0.0317778698739952,94419.145839512,6.17786353730898,5.7857402019722795,4.933821311463955,4.667086889288308,4.3155170756085495,3.998377447657215,-0.39212333533670013,-1.2440422258450246,-1.5107766480206715,-1.8623464617004304,-2.1794860896517645,-0.8519188905083244,-1.1186533126839713,-1.4702231263637302,-1.7873627543150643,-0.26673442217564697,-0.6183042358554058,-0.93544386380674,-0.3515698136797589,-0.6687094416310931,-0.3171396279513342
26,CTRL,Cable1,Mouse26_Cable1_CTRL_2026-03-19_15-33-40_DIFF_Ch3_minus_Ch4.npy,2026-03-19,diet,24.0,,32.3,measured,D,1369075.395451167,0.2221188778111552,778038.4344677282,0.2918390700024534,138556.0838617086,0.1380800315237953,57223.12807197425,0.1134110171612932,25635.901179695433,0.0676009636360885,10690.340677204664,0.0286261782499308,110574.85680564967,6.136427365538504,5.89100105131483,5.141625599981548,4.757571594595874,4.408848588813274,4.028991545421368,-0.24542631422367328,-0.994801765556955,-1.3788557709426295,-1.7275787767252295,-2.1074358201171357,-0.7493754513332817,-1.1334294567189562,-1.4821524625015563,-1.8620095058934623,-0.3840540053856745,-0.7327770111682747,-1.1126340545601807,-0.3487230057826001,-0.728580049174506,-0.37985704339190596
26,CTRL,Cable1,Mouse26_Cable1_CTRL_2026-03-24_15-03-43_DIFF_Ch3_minus_Ch4.npy,2026-03-24,diet,29.0,,31.93,interpolated,C,1442316.105029995,0.2470188369016417,750025.5003454299,0.2965729313109198,101362.11896697384,0.1067618079366234,48801.109717110856,0.1028697232420877,24600.777573187992,0.069095820900126,10512.046391518084,0.0299700604248399,104602.017413593,6.159060452911399,5.875076029353086,5.005875680861623,4.688429697792425,4.390948834355732,4.021687268838218,-0.28398442355831327,-1.1531847720497763,-1.470630755118974,-1.7681116185556671,-2.137373184073181,-0.869200348491463,-1.1866463315606606,-1.484127194997354,-1.8533887605148676,-0.3174459830691976,-0.6149268465058909,-0.9841884120234046,-0.29748086343669333,-0.6667424289542069,-0.3692615655175136
26,CTRL,Cable1,Mouse26_Cable1_CTRL_2026-04-01_13-41-00_DIFF_Ch3_minus_Ch4.npy,2026-04-01,recovery,,2.0,31.6,interpolated,A,1085219.8911497942,0.2155408925804632,636747.4940754335,0.2933521877577235,98288.22529958612,0.1203605600943789,46390.1065944603,0.1137184959965435,22915.998888979717,0.0748268560561609,9780.318133669114,0.0324007257886825,89541.55936795451,6.035517745407864,5.803967244469806,4.992501493481093,4.666425370434964,4.360138792521981,3.9903529817252177,-0.23155050093805746,-1.0430162519267707,-1.3690923749728994,-1.6753789528858825,-2.0451647636826458,-0.8114657509887132,-1.137541874034842,-1.443828451947825,-1.8136142627445881,-0.3260761230461288,-0.6323627009591118,-1.002148511755875,-0.306286577912983,-0.6760723887097462,-0.36978581079676315
26,CTRL,Cable1,Mouse26_Cable1_CTRL_2026-03-30_13-16-59_DIFF_Ch3_minus_Ch4.npy,2026-03-30,diet,35.0,,30.4,measured,D,1484986.9874874777,0.2348989804775267,823530.0825208395,0.2963357833919635,112816.72354684444,0.1082399379108948,56442.76253983435,0.1084336236409958,27448.33561447883,0.0701920691852828,11783.408289549188,0.0305853941260885,114003.8790597459,6.171722648072663,5.915679468028155,5.0523734826771936,4.751608261752139,4.438516015257426,4.071270926041323,-0.25604318004450777,-1.1193491653954686,-1.4201143863205237,-1.7332066328152367,-2.1004517220313397,-0.8633059853509609,-1.164071206276016,-1.477163452770729,-1.844408541986832,-0.3007652209250549,-0.613857467419768,-0.9811025566358709,-0.31309224649471307,-0.680337335710816,-0.36724508921610294
1,HF,Cable1,Mouse1_Cable1_HF_2026-02-21_12-36-13_DIFF_Ch2_minus_Ch3.npy,2026-02-21,baseline,,,31.4,baseline,A,3280485.204705725,0.1094461204001593,7654864.717109648,0.6181344251683232,342277.8371056383,0.0676702082728817,113439.68532646653,0.0460599106397804,38044.409798593995,0.020524692173168,16698.65026884326,0.0091820052315941,528055.409549048,6.515938083389111,6.88393751990274,5.534378778967442,5.054765013138985,4.580290851067611,4.222681369082737,0.36799943651362926,-0.9815593044216689,-1.4611730702501262,-1.9356472323215,-2.2932567143063736,-1.349558740935298,-1.8291725067637554,-2.303646668835129,-2.6612561508200026,-0.4796137658284574,-0.9540879278998311,-1.3116974098847045,-0.4744741620713738,-0.8320836440562471,-0.35760948198487336
1,HF,Cable1,Mouse1_Cable1_HF_2026-03-03_12-16-25_DIFF_Ch2_minus_Ch3.npy,2026-03-03,diet,8.0,,39.87,interpolated,A,6378076.613828639,0.1299708506388584,12546900.099490425,0.6071261952380108,532186.2472944264,0.0637930810843422,164193.19700173495,0.0402050245439364,53022.07344222868,0.0172518567659771,22985.280266290574,0.0076292507476119,873557.0297962057,6.804689731708944,7.0985364400815865,5.726063647364347,5.21535515908176,4.724456706929918,4.361449803599115,0.2938467083726427,-1.0786260843445965,-1.5893345726271835,-2.080233024779025,-2.443239928109829,-1.3724727927172393,-1.8831812809998263,-2.374079733151668,-2.7370866364824717,-0.510708488282587,-1.0016069404344283,-1.3646138437652326,-0.4908984521518414,-0.8539053554826457,-0.36300690333080426
1,HF,Cable1,Mouse1_Cable1_HF_2026-03-08_11-08-40_DIFF_Ch2_minus_Ch3.npy,2026-03-08,diet,13.0,,38.43,interpolated,A,4253982.692032957,0.0765522003032278,15369856.892940529,0.6749811627466793,580050.5856641297,0.0616186423972499,185440.284438482,0.0406378652785047,60209.41343911746,0.0175137615864542,27294.16303717502,0.0081040966524297,970647.2958476264,6.628795718578024,7.186669823850065,5.763465869626413,5.268204084764735,4.779664396325311,4.436069781407706,0.5578741052720407,-0.8653298489516109,-1.3605916338132895,-1.8491313222527133,-2.192725937170317,-1.4232039542236516,-1.9184657390853301,-2.407005427524754,-2.750600042442358,-0.4952617848616786,-0.9838014733011023,-1.3273960882187064,-0.4885396884394238,-0.8321343033570278,-0.34359461491760396
1,HF,Cable1,Mouse1_Cable1_HF_2026-03-13_12-37-21_DIFF_Ch2_minus_Ch3.npy,2026-03-13,diet,18.0,,36.83,interpolated,B,6237660.445920825,0.1114390083382918,13118790.666799586,0.5522268117437519,931800.132238206,0.0988747355614833,315547.5092780343,0.0676927771446555,68647.29056739999,0.0194854656581418,30667.26120481141,0.0088660514681488,1001166.6187766248,6.795021729754794,7.1178938021934055,5.969322767745942,5.49906475649281,4.836623400788385,4.486674992260653,0.32287207243861116,-0.8256989620088517,-1.2959569732619833,-1.9583983289664095,-2.3083467374941407,-1.148571034447463,-1.6188290457005945,-2.2812704014050205,-2.631218809932752,-0.47025801125313166,-1.1326993669575578,-1.482647775485289,-0.6624413557044261,-1.0123897642321573,-0.34994840852773135
