frequency_Hz,CTRL_mean,CTRL_sem,HF_mean,HF_sem
85.44921875,0.0009047296030725826,0.00011912846118719741,0.0007660106598684592,0.00010365213729427763
86.0595703125,0.0008936944614576212,0.00011800217510264586,0.0007557084676408081,0.00010277963194940584
86.669921875,0.0008815810902254497,0.00011662053446190523,0.0007463420835410217,0.00010210741803576811
87.2802734375,0.0008691063248870824,0.00011527347584597754,0.0007354689346073867,0.00010081800971367902
87.890625,0.0008581513787912367,0.00011377079922317912,0.000726598697312482,9.986376936142672e-05
88.5009765625,0.0008461711042058565,0.0001123060218321645,0.0007177043543012423,9.966422971471112e-05
89.111328125,0.0008327106431276985,0.00011006011053751019,0.0007060601112515133,9.865344763547321e-05
89.7216796875,0.0008211861731366389,0.00010947005877787344,0.0007007429657443153,9.951548859540274e-05
90.33203125,0.0008104475305668204,0.00010841125319194494,0.0006924778800769108,9.898865778037986e-05
90.9423828125,0.0007984203303328333,0.00010707807584027192,0.0006844992944509794,9.905478271049934e-05
91.552734375,0.0007900244029240655,0.00010640129219966073,0.0006771925202604636,9.886254564434595e-05
92.1630859375,0.0007817876805944963,0.00010543528944136044,0.0006714548812591985,9.838392494154455e-05
92.7734375,0.000770673844117317,0.00010472854004542989,0.0006649114930593983,9.702764394619187e-05
93.3837890625,0.00076046743297756,0.00010336776013520755,0.0006565213393372561,9.536934524921911e-05
93.994140625,0.0007536618824054951,0.00010208479108517361,0.0006504698585843013,9.46055425145011e-05
94.6044921875,0.0007426922956563689,0.00010043111341319083,0.0006433639843723111,9.372938167598705e-05
95.21484375,0.0007333892773488242,9.947486826982795e-05,0.00063628626471858,9.283172763895436e-05
95.8251953125,0.0007283325650013484,9.816640902826207e-05,0.0006343127925967831,9.266509980803397e-05
96.435546875,0.0007205181888685844,9.66208439394123e-05,0.0006301322241510884,9.159340323480052e-05
97.0458984375,0.0007107742137081145,9.593773845022332e-05,0.0006247156634124836,9.045584465629033e-05
97.65625,0.0007043135038794819,9.526158447061395e-05,0.0006196319047773806,9.046020694306195e-05
98.2666015625,0.0006977107176378489,9.46125504330547e-05,0.0006143958514440717,8.992398201240934e-05
98.876953125,0.00068653604820099,9.354156059327676e-05,0.0006107461550375578,8.956428243163475e-05
99.4873046875,0.0006801814791073842,9.341878527386184e-05,0.0006024621342645938,8.901287465679104e-05
100.09765625,0.0006741339955454791,9.284300723797337e-05,0.0005956702216053678,8.913285860933268e-05
100.7080078125,0.0006657680894890163,9.154721908501937e-05,0.0005903792729458789,8.913931733979108e-05
101.318359375,0.0006581626560638899,9.090764708880154e-05,0.0005842723431057518,8.838077532073298e-05
101.9287109375,0.0006529996065598952,9.043196562846144e-05,0.0005790804891917111,8.846692186940937e-05
102.5390625,0.0006454606867586351,8.963997748819175e-05,0.0005707889365563031,8.829129010393859e-05
103.1494140625,0.0006391528013215882,8.850479878784284e-05,0.0005655109837938114,8.767452301905203e-05
103.759765625,0.0006334254312842551,8.758706231434131e-05,0.000560091656250082,8.684945168448827e-05
104.3701171875,0.0006288549834723439,8.702112168966696e-05,0.0005559241865858557,8.622631993985783e-05
104.98046875,0.0006225550520123525,8.604682053888091e-05,0.0005528671982957625,8.601810579791988e-05
105.5908203125,0.0006166186061403607,8.515293083762905e-05,0.000548961361046699,8.555397651000362e-05
